time (s),altitude (ft),altitude_rate (ft/s),distance (m),drag (lbf),electric_power_in_total (kW),fuel_flow_rate_negative_total (lbm/h),mach (unitless),mach_rate (1/s),mass (kg),specific_energy_rate_excess (m/s),throttle (unitless),thrust_net_total (lbf),velocity (m/s)
0.0,8.482618797123743e-05,83.10364296957812,1.0,3106.838542421755,0.0,-6904.292187106603,0.3,0.0006660000183763019,27523.032597566587,48.2852163015131,0.6380379988288417,19564.73777141798,102.08605902138724
12.52512701577132,1054.1828869900717,85.18128528735724,1254.538943669072,3127.551923742365,0.0,-6944.382677261359,0.30834173482266924,0.0006660000183763019,27512.103039168876,47.955314971206896,0.6547381880380069,19587.43659561956,104.54373325744125
29.80724588295519,2547.912214422375,87.59537973227975,3032.8668566097285,3155.205832772293,0.0,-6974.8773306493285,0.31985162630579506,0.0006660000183763004,27496.94314979275,47.34867966104826,0.6772204011050181,19546.12902840923,107.88389286726374
35.27697741560542,3028.8499227834727,88.25008578687886,3607.4175751253997,3163.3644850949927,0.0,-6979.421483476971,0.3234944676070536,0.0006660000183763004,27492.134816613972,47.117858902211665,0.6842529998696782,19516.222161310416,108.92888313671885
35.27697741560542,3028.8499227834727,88.25008578687886,3607.4175751253997,3163.3644850949927,0.0,-6979.421483476971,0.3234944676070536,0.0006660000183763004,27492.134816613972,47.117858902211665,0.6842529998696782,19516.222161310416,108.92888313671885
60.85684682998272,5318.9613521915435,90.61402514029945,6368.736200158212,3186.5247741689336,0.0,-6960.8226059355775,0.3405306611070922,0.0006660000183763004,27469.65847844407,45.898064528641214,0.7154398853857665,19265.907249711097,113.74002134313416
96.15184569663379,8547.867643868034,91.98790198540941,10378.516479833672,3203.3088057497976,0.0,-6864.435532924784,0.3640371310008733,0.0006660000183762996,27438.88696718924,43.8450000183987,0.7544002703543022,18672.04649075595,120.18329244139862
107.32259216177681,9575.526626031622,91.96665292416796,11695.473948223602,3205.8831589875804,0.0,-6809.400208803354,0.37147684835193556,0.0006660000183762996,27429.25786923485,43.12800963034235,0.7655345264285588,18430.50069020548,122.1786085504557
107.32259216177681,9575.526626031622,91.96665292416796,11695.473948223602,3205.8831589875804,0.0,-6809.400208803354,0.37147684835193556,0.0006660000183762996,27429.25786923485,43.12800963034235,0.7655345264285588,18430.50069020548,122.1786085504557
137.73452600571372,12358.753482983819,90.79763701863783,15396.63144335877,3207.606059518392,0.0,-6523.275496881298,0.39173119685085644,0.0006660000183762996,27403.694680365,40.02483201589178,0.7931327897462757,17655.245639263216,127.5152335928012
179.69678754685805,16089.817676536886,86.51614650547009,20779.711103372705,3201.2036140154305,0.0,-6031.541435799784,0.41967806380836953,0.0006660000183762986,27370.455514436184,35.52309557162341,0.8344255140715661,16330.561617874706,134.6864987940559
192.97769985262528,17225.894929629158,84.51641193484475,22549.740045619124,3198.064491452995,0.0,-5890.959524034669,0.42852315164806454,0.0006660000183762993,27360.510772152433,34.05483399252368,0.8535894761179642,15855.62921555151,136.92092827014795
192.97769985262528,17225.894929629158,84.51641193484475,22549.740045619124,3198.064491452995,0.0,-5890.959524034669,0.42852315164806454,0.0006660000183762993,27360.510772152433,34.05483399252368,0.8535894761179642,15855.62921555151,136.92092827014795
218.5575692670026,19329.831724966523,79.79135931328351,26048.540006833624,3191.810876640122,0.0,-5581.018479345873,0.4455593451481032,0.0006660000183762988,27342.014729578135,31.214909981352417,0.8867438574655209,14872.014701608017,141.19366611842963
253.85256813365368,22004.135457455428,71.38387411664459,31069.710612114835,3183.656608478226,0.0,-5098.980071225529,0.4690658150418842,0.000666000018376299,27318.24387495966,27.770857730729333,0.9078627963477317,13376.52839995455,147.0614506642603
265.0233145987967,22784.341050408664,68.2668574123735,32705.662659134105,3182.153155250256,0.0,-4931.901333815683,0.4765055323929464,0.0006660000183763012,27311.18298024535,26.8229929854499,0.9065025552571593,12872.913950010572,148.9221945579409
265.0233145987967,22784.341050408664,68.2668574123735,32705.662659134105,3182.153155250256,0.0,-4931.901333815683,0.4765055323929464,0.0006660000183763012,27311.18298024535,26.8229929854499,0.9065025552571593,12872.913950010572,148.9221945579409
277.548441614568,23616.159448271545,64.51114081167609,34566.83544562358,3181.8328067346592,0.0,-4736.766223503425,0.48484726721561566,0.000666000018376299,27303.55281382103,25.836019468770264,0.8999150427730767,12292.670228273353,151.0158268438765
294.83056048175183,24683.11433643064,58.87639055449592,37181.63750806502,3184.1851988482777,0.0,-4456.114832128618,0.4963571586987415,0.0006660000183763019,27293.54161722926,24.616623596114167,0.8810596623084457,11466.687492697394,153.92408661115027
300.3002920144021,25000.0,56.983664780461226,38020.54920042866,3185.7120441123725,0.0,-4365.777304027015,0.5,0.0006660000183763019,27290.502057516504,24.267147597720484,0.8725518710963481,11199.509294475089,154.85072856494844
300.3002920144021,25000.000000000004,2.081923948196883,38020.54920042866,3185.7120441123716,0.0,-1689.4064697386639,0.5,1.735657561234868e-05,27290.502057516504,24.26714759772048,0.17581158289213908,3465.244829809269,154.85072856494844
800.8027935606713,25998.564726720724,1.9083225161985011,115983.03838913207,3163.9111591702012,0.0,-1666.0988572367528,0.5077741225590937,1.3756571252539458e-05,27184.68558165599,23.320598800139944,0.1844270196515406,3412.434790203818,156.60691736678478
1491.3940916891424,27233.71929483725,1.6687660030290048,224746.58024346628,3128.59426897783,0.0,-1629.6869217185192,0.5156904932765899,9.260934600357982e-06,27041.261658252384,22.07259337205757,0.19502215374223852,3337.5108878611036,158.226349432914
1709.9638763652433,27590.17473595946,1.5929418782286684,259366.40266278977,3117.0049900872086,0.0,-1617.6002063974959,0.5175706112492041,7.952019221682776e-06,26996.552869412524,21.6964725860853,0.19807365665507037,3314.033948165304,158.5643121942502
1709.9638763652433,27590.17473595946,1.5929418782286684,259366.40266278977,3117.0049900872086,0.0,-1617.6002063974959,0.5175706112492041,7.952019221682776e-06,26996.552869412524,21.6964725860853,0.19807365665507037,3314.033948165304,158.5643121942502
2732.1322436003056,29037.18611324927,1.2383071988298937,421870.66890257946,3068.4624541901844,0.0,-1561.0393261698903,0.5228400023243321,2.557894862287719e-06,26791.922208133972,20.08460625004752,0.21071440135654146,3213.1933032158945,159.19510589632435
4142.515962870216,30438.555363710173,0.7488920898154051,645880.1781461095,3024.214171697468,0.0,-1492.0983684461578,0.5223181386408017,-2.9177433358250984e-06,26520.79903492576,18.390851566583315,0.22252562375000323,3103.3761542593265,158.0791274951308
