time (s),altitude (ft),altitude_rate (ft/s),distance (m),drag (lbf),electric_power_in_total (kW),fuel_flow_rate_negative_total (lbm/h),mach (unitless),mach_rate (1/s),mass (kg),specific_energy_rate_excess (m/s),throttle (unitless),thrust_net_total (lbf),velocity (m/s)
0.0,0.00026294435154656544,9.85783527220856,1.0,4613.3292125364105,0.0,-2848.862258146925,0.2,0.0001179053734655465,32982.99728986819,28.6946734888096,0.2760942037825434,8121.126875248706,68.0573726392529
141.49880666985467,1313.2576678520609,8.724849523802792,10001.69076874154,4208.226099597151,0.0,-2636.88337550819,0.2166834696453384,0.0001179053734655465,32934.19295223911,29.929716502542608,0.2579870050226254,7134.525583243558,73.4009295615636
336.7382795593443,2880.0553392109528,7.364352349964469,25043.517365885727,3808.8798793749847,0.0,-2424.5582596268387,0.2397032526115901,0.0001179053734655465,32872.175834913156,31.428170720166573,0.2383241267861239,6116.779758113922,80.75637288020992
398.5309051909991,3323.206618425415,6.982750445790706,30103.71870433313,3713.7391613661093,0.0,-2373.2774616905745,0.24698893521410706,0.0001179053734655465,32853.49021269056,31.857966732853264,0.23320464348413575,5862.128779312853,83.0815242408903
398.5309051909991,3323.206618425415,6.982750445790706,30103.71870433313,3713.7391613661093,0.0,-2373.2774616905745,0.24698893521410706,0.0001179053734655465,32853.49021269056,31.857966732853264,0.23320464348413575,5862.128779312853,83.0815242408903
687.5116869704967,5115.99998002869,5.510812351949938,55677.09186838573,3425.8215867621498,0.0,-2205.627258318156,0.28106132221418434,0.0001179053734655465,32770.4810491811,33.60938758775921,0.2174284793265922,5007.8985704541,93.94470218839575
1086.2461840144333,7044.48153663669,4.325668047190297,96115.82465111266,3328.8605709657045,0.0,-2142.396657690323,0.3280742620017465,0.0001179053734655465,32662.116595592175,35.66204797564529,0.21294321089431612,4488.02158642381,108.90313366463494
1212.4442890267756,7578.564799365624,4.1549108725303245,110156.69997708847,3323.7737977012207,0.0,-2145.174261117948,0.342953696703871,0.0001179053734655465,32627.90485679083,36.246498917013966,0.21415539346177012,4412.04421483947,113.62260546447412
1212.4442890267756,7578.564799365624,4.1549108725303245,110156.69997708847,3323.7737977012207,0.0,-2145.174261117948,0.342953696703871,0.0001179053734655465,32627.90485679083,36.246498917013966,0.21415539346177012,4412.04421483947,113.62260546447412
1556.0138466065982,8990.878529050891,4.187869243827017,151392.28454829982,3442.252334503669,0.0,-2230.723315327913,0.38346239370171253,0.0001179053734655465,32532.668400900824,37.33007822954044,0.22752686759721952,4450.819828270741,126.39153106258446
2030.0697125282593,11215.556537393071,5.428913474257756,215409.25279102672,3689.4786172126587,0.0,-2410.846367262076,0.43935612761673903,0.0001179053734655465,32393.667058245464,37.4102298640468,0.23203616992241094,4792.941121871407,143.63016916483562
2180.1067732611978,12079.492068960477,6.110527086595206,237360.68084570148,3771.051164285457,0.0,-2469.111831653943,0.457046303296129,0.0001179053734655465,32347.87872791744,36.968997547425055,0.2237576520983022,4942.283982911194,148.93223857055065
2180.1067732611978,12079.492068960477,6.110527086595206,237360.68084570148,3771.051164285457,0.0,-2469.111831653943,0.457046303296129,0.0001179053734655465,32347.87872791744,36.968997547425055,0.2237576520983022,4942.283982911194,148.93223857055065
2469.0875550406954,14079.14518025385,7.814686275700546,281839.61298214557,3902.4864329980032,0.0,-2581.395410345056,0.4911186902962063,0.0001179053734655465,32256.472931110595,35.56919390612311,0.1975716330860475,5245.445810225502,158.83231200972398
2867.822052084632,17799.960998505845,11.011907970782556,347735.39100646175,4005.5683376516204,0.0,-2738.0369400644495,0.5381316300837684,0.0001179053734655465,32123.036215253822,31.589719201640843,0.24113514871670655,5662.549604289331,171.5581803988137
2994.0201570969743,19265.353698343322,12.228154651446383,369622.4383151222,4008.2626615707113,0.0,-2769.4387421942083,0.553011064785893,0.0001179053734655465,32079.044899385273,29.60292260147673,0.27549975934508847,5781.537285235519,175.28883171806078
