time (s),altitude (ft),altitude_rate (ft/s),distance (m),drag (lbf),electric_power_in_total (kW),fuel_flow_rate_negative_total (lbm/h),mach (unitless),mach_rate (1/s),mass (kg),specific_energy_rate_excess (m/s),throttle (unitless),thrust_net_total (lbf),velocity (m/s)
0.0,4.822685935572297e-09,26.444155797438118,1.0,6082.89005638182,0.0,-4602.05516689211,0.2,0.00016787083095416271,32087.755129347654,28.080681436802333,0.4561226264181822,14873.014908093346,68.05737270076936
74.53708403588209,1796.8963609645475,21.844688242704688,5186.535789334709,5658.100622757511,0.0,-4029.3129848116146,0.2125126022340038,0.00016787083095416271,32047.293312367277,28.4422358820627,0.4123788517255323,12612.797400221294,71.86720027956389
177.38304677137938,3747.4346435432917,16.22748153931866,12827.069594673985,5096.847839561015,0.0,-3383.854049452931,0.22977743945869258,0.00016787083095416271,31999.443191884624,29.121554271602445,0.3567755528795337,10023.69845150734,77.17651819719913
209.93344233938453,4249.348120461637,14.625796758301998,15362.041908713156,4928.03671629618,0.0,-3209.0228557412024,0.23524170141058032,0.00016787083095416271,31985.9179098352,29.392329189546736,0.34038037893169065,9318.467660559349,78.87181310279544
209.93344233938453,4249.348120461637,14.625796758301998,15362.041908713156,4928.03671629618,0.0,-3209.0228557412024,0.23524170141058032,0.00016787083095416271,31985.9179098352,29.392329189546736,0.34038037893169065,9318.467660559349,78.87181310279544
362.15935380244014,5967.718452410822,8.259497884034891,27966.023894742455,4222.436312173025,0.0,-2565.325567076163,0.26079599166063827,0.00016787083095416271,31930.912660336253,30.982013771716797,0.27329707668450154,6663.212392337508,86.90622617344388
572.2000418734924,7037.683215863439,2.5164085593591623,47405.94572710541,3564.521579462905,0.0,-2058.8774791223823,0.29605569650130986,0.00016787083095416271,31870.699038146045,33.685355980608,0.20919761948317442,4512.149708045348,98.27709181801374
638.6772015036873,7167.012861846346,1.4334152042249677,54060.342068103746,3448.2183089750315,0.0,-1980.1898466287237,0.30721527252790326,0.00016787083095416271,31853.76970177328,34.62038746501195,0.1974388674828015,4148.080825190756,101.93394281257427
638.6772015036873,7167.012861846346,1.4334152042249677,54060.342068103746,3448.2183089750315,0.0,-1980.1898466287237,0.30721527252790326,0.00016787083095416271,31853.76970177328,34.62038746501195,0.1974388674828015,4148.080825190756,101.93394281257427
819.6587488975696,7282.116418075624,0.2749388969860208,73417.1709828182,3282.6718940614305,0.0,-1928.4653647940115,0.33759679527628444,0.00016787083095416271,31809.58315976648,37.16268701820907,0.18554857730483415,3733.3044397989765,111.96792742634226
1069.3763454448592,7584.176299160008,2.9750347803738344,103097.9169072756,3308.916262617323,0.0,-2184.5261735714234,0.37951709571255426,0.00016787083095416271,31745.87398700114,39.81040241260381,0.21141617622299247,4210.580906857084,125.73372072079763
1148.4111109495657,7890.826269677184,4.868058212639707,113206.38825402531,3357.41560663075,0.0,-2328.8818529896016,0.39278472747209675,0.00016787083095416271,31723.35484853046,40.25479984930439,0.22879940310861005,4551.955144359509,129.9845840487995
1148.4111109495657,7890.826269677184,4.868058212639707,113206.38825402531,3357.41560663075,0.0,-2328.8818529896016,0.39278472747209675,0.00016787083095416271,31723.35484853046,40.25479984930439,0.22879940310861005,4551.955144359509,129.9845840487995
1300.6370224126215,8992.977731996743,9.921126329818682,133599.59782009968,3433.525081385408,0.0,-2644.373762049304,0.41833901772215476,0.00016787083095416271,31675.658023311058,40.54528239461282,0.2698387804168047,5359.029366177171,137.88601824543014
1510.6777104836738,12066.694177049503,19.934432727570986,163608.40940109466,3476.3423587916836,0.0,-3074.8560332836723,0.45359872256282635,0.00016787083095416271,31599.96991132571,38.30006331901432,0.3086065247958926,6728.6033952607295,147.81589950671247
1577.1548701138688,13519.680254090907,23.83828474632951,173522.36954296657,3468.618253569836,0.0,-3196.644803122616,0.46475829858941975,0.00016787083095416271,31573.649851191967,36.759594280837256,0.31141377431975126,7212.543030331973,150.62639167025188
1577.1548701138688,13519.680254090907,23.83828474632951,173522.36954296657,3468.618253569836,0.0,-3196.644803122616,0.46475829858941975,0.00016787083095416271,31573.649851191967,36.759594280837256,0.31141377431975126,7212.543030331973,150.62639167025188
1651.6919541497507,15472.54460609376,28.635536290446122,184844.2110580025,3445.3348565051856,0.0,-3337.031310211625,0.4772709008234235,0.00016787083095416271,31542.992934809583,34.48112329420413,0.3275056142447268,7781.508402338548,153.5341810834653
1754.5379168852478,18788.221659296476,35.98388404597931,200788.13608177193,3386.6705827678134,0.0,-3578.5940274600584,0.49453573804811224,0.00016787083095416271,31498.24584108465,29.735566196749822,0.4556104157943785,8613.786172030603,157.04931594414913
1787.0883124532531,20000.000000177326,38.48575292104282,205903.16025551094,3361.9138649881043,0.0,-3655.2884280328835,0.5,0.00016787083095416271,31483.390484173848,27.9228894302322,0.5101009152713277,8889.780698217663,158.0247286666981
1787.0883124532531,20000.00000021328,-0.862099959221289,205903.16025551094,3361.913864986831,0.0,-1735.0073756701834,0.5,3.075598450391776e-20,31483.390484173848,27.922889430181797,0.09972101493570223,3246.4985904947252,158.02472866667551
2300.9912524203587,19564.8104831554,-0.831562949585205,287183.0908511278,3369.43415666235,0.0,-1751.8172781789513,0.49999999999999994,3.075598450391776e-20,31370.499897768932,28.76637629956734,0.09598406980827608,3258.6977884047856,158.2980320854045
3010.0724205014194,18990.107127451305,-0.7894149598243257,399557.97576221166,3379.324010285149,0.0,-1773.9416029832512,0.49999999999999994,3.075598450391776e-20,31212.990499437557,29.901342794071745,0.09127789338777545,3274.9656369971126,158.65824764124648
3234.494185799314,18814.442415410223,-0.7760720885778365,435176.6711351976,3382.323662457333,0.0,-1777.730086774034,0.5,6.151196900783552e-20,31162.733841321733,30.25346003479567,0.09050071906169084,3279.9652985168755,158.76819255228088
3234.494185799314,18814.442415410223,-0.7760720885778365,435176.6711351976,3382.323662457333,0.0,-1777.730086774034,0.5,6.151196900783552e-20,31162.733841321733,30.25346003479567,0.09050071906169084,3279.9652985168755,158.76819255228088
4375.5354052401835,17967.625998689145,-0.7082084929669437,616644.0611130631,3396.617470215839,0.0,-1790.9936371805895,0.5,0.0,30906.18586001197,31.987445937546077,0.08794149489488684,3304.286428681851,159.29715870497913
5949.93939826182,16926.37283736063,-0.614505757809824,867964.555038832,3413.1975298025613,0.0,-1807.370852757082,0.5000000000000001,2.3066988377938323e-20,30549.245738656413,34.220412783767465,0.08503635604762307,3334.3288905230493,159.9452408043012
6448.232879052127,16627.56105744862,-0.5848335021324893,947710.7489301669,3419.911130643886,0.0,-1813.2980235578134,0.5000000000000001,0.0,30435.62391351319,34.88152793798206,0.08430403527188403,3345.216577316272,160.13075056145547
6448.232879052127,16627.56105744862,-0.5848335021324893,947710.7489301669,3419.911130643886,0.0,-1813.2980235578134,0.5000000000000001,0.0,30435.62391351319,34.88152793798206,0.08430403527188403,3345.216577316272,160.13075056145547
8058.3452106518325,15763.131946197303,-0.48890346093608905,1205983.2191712812,3447.8412724880504,0.0,-1835.6733169726788,0.5000000000000001,9.611245157474302e-21,30065.688351528413,36.85829664293688,0.08251505377172222,3386.363404226164,160.66626017326695
10279.971599684592,14824.118326761358,-0.35641050694299997,1563601.7661605233,3479.5279275587263,0.0,-1885.4224049534987,0.5,-9.611245157474302e-21,29545.401697495756,39.16752595155116,0.08342801103359988,3435.6445214789856,161.24612642534436
10983.108755912268,14588.265465257353,-0.31444575743863495,1677031.9823046548,3486.961754847371,0.0,-1922.700370542623,0.5000000000000001,-7.68899612597944e-21,29377.484272334223,39.750370854449386,0.08672840363615573,3448.4999967995486,161.39141603897372
10983.108755912268,14588.265465257353,-0.31444575743863495,1677031.9823046548,3486.961754847371,0.0,-1922.700370542623,0.5000000000000001,-7.68899612597944e-21,29377.484272334223,39.750370854449386,0.08672840363615573,3448.4999967995486,161.39141603897372
12844.67500231399,14106.367089830566,-0.20327105596124417,1977768.488074836,3498.587511209831,0.0,-1974.8663366321562,0.5,7.68899612597944e-21,28919.70987227874,41.135421489444745,0.09787429719731797,3474.156511748402,161.6878784201786
15413.25647130364,13781.435728948563,-0.04970011787364145,2393385.289904085,3493.017462964353,0.0,-1989.2077421236422,0.5000000000000001,0.0,28276.454745021492,42.62862277932292,0.10840257211659296,3487.1841088030496,161.8874764450753
16226.20372407318,13760.804259116927,-0.0010537582735869152,2524998.025394277,3485.545198649269,0.0,-1989.2242650244573,0.5,-7.68899612597944e-21,28073.126306023503,42.99168545724381,0.10891586669499036,3485.4224169132303,161.90014179430344
16226.20372407318,13760.804259116927,-0.0010537582735869152,2524998.025394277,3485.545198649269,0.0,-1989.2242650244573,0.5,-7.68899612597944e-21,28073.126306023503,42.99168545724381,0.10891586669499036,3485.4224169132303,161.90014179430344
18087.7699704749,13862.581353885502,0.11041693337646855,2826347.5026312526,3457.3570838499068,0.0,-1980.5117427764374,0.5000000000000001,0.0,27607.229176509372,43.61780839111395,0.10502489098134214,3470.014007251807,161.83765299293614
20656.35143946455,14343.907661535852,0.2643962774898999,3241712.750681546,3392.9987074592273,0.0,-1939.67695502671,0.49999999999999994,0.0,26971.97557232007,43.97743328031129,0.08938321931335944,3422.6628889582594,161.5418104835978
21469.29869223409,14578.672533839337,0.31317189620075975,3372980.7075564237,3366.6147742136377,0.0,-1898.6406639290858,0.5,-7.68899612597944e-21,26774.28644532916,43.961124174504135,0.08567134699643376,3401.5250743409665,161.39732275908344
21469.29869223409,14578.672533839337,0.31317189620075975,3372980.7075564237,3366.6147742136377,0.0,-1898.6406639290858,0.5,-7.68899612597944e-21,26774.28644532916,43.961124174504135,0.08567134699643376,3401.5250743409665,161.39732275908344
23079.4110238338,15160.723453311988,0.4098353831486256,3632572.679569604,3306.6960360117628,0.0,-1817.005542691394,0.5000000000000001,-1.3455743220464021e-20,26398.076355705714,43.65811545288801,0.07983161026710187,3351.8401494911336,161.0385397746663
25301.037412866553,16219.495915737592,0.5433403425803435,3989646.9457438756,3208.1202764510126,0.0,-1770.9741745672336,0.5,0.0,25897.705649395037,42.47241452986447,0.08102484362421199,3267.075474417493,160.3837494805716
26004.17456909423,16616.403913981987,0.5856253883459146,4102333.3153482494,3173.39340205303,0.0,-1754.4490131274938,0.49999999999999994,7.68899612597944e-21,25740.79827084662,41.963438650002054,0.0815319391343601,3236.6488033391,160.13767313353844
26004.17456909423,16616.403913981987,0.5856253883459146,4102333.3153482494,3173.39340205303,0.0,-1754.4490131274938,0.49999999999999994,7.68899612597944e-21,25740.79827084662,41.963438650002054,0.0815319391343601,3236.6488033391,160.13767313353844
27145.2157885351,17323.789958205685,0.654276880762783,4284810.905227834,3114.0866440477776,0.0,-1725.9945115918108,0.5,-1.537799225195888e-20,25490.588476438246,40.99119522124795,0.0825241020548101,3184.262976485777,159.6981887632131
28719.619781556736,18428.495005954705,0.749066752700134,4535710.52012439,3027.2031201680497,0.0,-1683.9235140761825,0.49999999999999994,-1.537799225195888e-20,25152.31933951635,39.348940246133076,0.08431191408041774,3106.8235908461543,159.00948855412278
29217.913262347043,18809.228243797806,0.7790830834514133,4614884.963102258,2998.7546585681685,0.0,-1670.0777658035313,0.5,-1.537799225195888e-20,25047.033611013863,38.7547650568222,0.08500110272197627,3081.342643581813,158.77145485928565
29217.913262347043,18809.228243797806,0.7790830834514133,4614884.963102258,2998.7546585681685,0.0,-1670.0777658035313,0.5,-1.537799225195888e-20,25047.033611013863,38.7547650568222,0.08500110272197627,3081.342643581813,158.77145485928565
29731.81620231415,19217.55736286313,0.8100475880908936,4696412.735067624,2969.0635719938227,0.0,-1655.6006773712484,0.5,0.0,24939.36278710295,38.10381863431275,0.0857853132130935,3054.702772405999,158.5157807038003
